new_user_id,original_user_id,new_exer_id,original_exer_id,new_knowledge_code,original_knowledge_code
1131,79246,1131,38943,,
1132,79253,1132,38944,,
1133,79254,1133,38945,,
1134,79264,1134,38947,,
1135,79272,1135,38948,,
1136,79273,1136,38991,,
1137,79274,1137,39032,,
1138,79275,1138,39053,,
1139,79276,1139,39054,,
1140,79277,1140,39057,,
1141,79278,1141,39058,,
1142,79279,1142,39074,,
1143,79280,1143,39094,,
1144,79281,1144,39120,,
1145,79282,1145,39121,,
1146,79283,1146,39123,,
1147,79284,1147,39124,,
1148,79285,1148,39125,,
1149,79286,1149,39138,,
1150,79287,1150,39163,,
1151,79288,1151,39165,,
1152,79289,1152,39166,,
1153,79290,1153,39167,,
1154,79291,1154,39168,,
1155,79292,1155,39201,,
1156,79293,1156,39202,,
1157,79296,1157,39270,,
1158,79297,1158,39296,,
1159,79298,1159,39299,,
1160,79299,1160,39302,,
1161,79300,1161,39305,,
1162,79301,1162,39309,,
1163,79302,1163,39312,,
1164,79303,1164,39315,,
1165,79304,1165,39319,,
1166,79305,1166,39322,,
1167,79306,1167,39325,,
1168,79307,1168,39328,,
1169,79308,1169,39331,,
1170,79309,1170,39334,,
1171,79310,1171,39346,,
1172,79311,1172,39349,,
1173,79312,1173,39352,,
1174,79315,1174,39364,,
1175,79316,1175,39367,,
1176,79317,1176,39373,,
1177,79319,1177,39376,,
1178,79324,1178,39382,,
1179,79326,1179,39385,,
1180,79333,1180,39388,,
1181,79334,1181,39394,,
1182,79335,1182,39397,,
1183,79336,1183,39400,,
1184,79338,1184,39403,,
1185,79341,1185,39406,,
1186,79342,1186,39409,,
1187,79345,1187,39412,,
1188,79346,1188,39415,,
1189,79347,1189,39418,,
1190,79348,1190,39421,,
1191,79352,1191,39427,,
1192,79353,1192,39430,,
1193,79361,1193,39454,,
1194,79363,1194,39457,,
1195,79369,1195,39460,,
1196,79374,1196,39463,,
1197,79376,1197,39466,,
1198,79379,1198,39469,,
1199,79385,1199,39472,,
1200,79386,1200,39475,,
1201,79387,1201,39478,,
1202,79388,1202,39481,,
1203,79389,1203,39484,,
1204,79390,1204,39487,,
1205,79391,1205,39490,,
1206,79392,1206,39493,,
1207,79393,1207,39496,,
1208,79394,1208,39499,,
1209,79395,1209,39502,,
1210,79396,1210,39505,,
1211,79404,1211,39526,,
1212,79410,1212,39529,,
1213,79411,1213,39538,,
1214,79412,1214,39541,,
1215,79413,1215,39627,,
1216,79414,1216,39630,,
1217,79415,1217,39645,,
1218,79416,1218,39648,,
1219,79417,1219,39723,,
1220,79419,1220,39726,,
1221,79421,1221,39729,,
1222,79422,1222,39741,,
1223,79424,1223,39744,,
1224,79425,1224,39747,,
1225,79426,1225,39762,,
1226,79427,1226,39786,,
1227,79428,1227,39798,,
1228,79429,1228,39801,,
1229,79430,1229,39804,,
1230,79432,1230,39807,,
1231,79448,1231,39810,,
1232,79449,1232,39813,,
1233,79450,1233,39816,,
1234,79451,1234,39819,,
1235,79452,1235,39822,,
1236,79453,1236,39825,,
1237,79455,1237,39828,,
1238,79456,1238,39831,,
1239,79457,1239,39834,,
1240,79458,1240,39837,,
1241,79459,1241,39840,,
1242,79460,1242,39843,,
1243,79461,1243,40115,,
1244,79463,1244,40118,,
1245,79464,1245,40173,,
1246,79466,1246,40180,,
1247,79467,1247,40187,,
1248,79469,1248,40214,,
1249,79475,1249,40300,,
1250,79476,1250,40308,,
1251,79478,1251,40322,,
1252,79481,1252,40345,,
1253,79482,1253,40430,,
1254,79483,1254,40431,,
1255,79484,1255,40436,,
1256,79485,1256,40492,,
1257,79487,1257,40493,,
1258,79488,1258,40559,,
1259,79490,1259,40560,,
1260,79491,1260,40627,,
1261,79492,1261,40633,,
1262,79493,1262,40870,,
1263,79494,1263,40905,,
1264,79495,1264,40916,,
1265,79496,1265,40964,,
1266,79497,1266,40965,,
1267,79499,1267,41072,,
1268,79500,1268,41146,,
1269,79501,1269,41147,,
1270,79502,1270,41148,,
1271,79503,1271,41149,,
1272,79504,1272,41151,,
1273,79505,1273,41152,,
1274,79506,1274,41153,,
1275,79507,1275,41154,,
1276,79508,1276,41155,,
1277,79509,1277,41173,,
1278,79510,1278,41206,,
1279,79511,1279,41223,,
1280,79512,1280,41245,,
1281,79513,1281,41527,,
1282,79514,1282,41528,,
1283,79515,1283,42078,,
1284,79516,1284,42079,,
1285,79517,1285,42089,,
1286,79518,1286,42203,,
1287,79519,1287,42204,,
1288,79522,1288,42257,,
1289,79525,1289,42258,,
1290,79528,1290,42259,,
1291,79529,1291,42306,,
1292,79530,1292,42307,,
1293,79531,1293,42308,,
1294,79533,1294,42938,,
1295,79534,1295,42996,,
1296,79535,1296,42999,,
1297,79536,1297,43001,,
1298,79537,1298,43002,,
1299,79538,1299,43003,,
1300,79539,1300,43012,,
1301,79540,1301,43013,,
1302,79541,1302,43029,,
1303,79542,1303,43031,,
1304,79543,1304,43037,,
1305,79544,1305,43179,,
1306,79545,1306,43181,,
1307,79546,1307,43620,,
1308,79547,1308,43621,,
1309,79548,1309,43732,,
1310,79552,1310,43737,,
1311,79555,1311,43738,,
1312,79556,1312,43757,,
1313,79557,1313,43758,,
1314,79558,1314,43762,,
1315,79559,1315,43766,,
1316,79560,1316,43780,,
1317,79561,1317,43781,,
1318,79562,1318,43782,,
1319,79563,1319,43783,,
1320,79564,1320,43793,,
1321,79565,1321,43807,,
1322,79566,1322,43834,,
1323,79567,1323,43971,,
1324,79568,1324,44018,,
1325,79569,1325,44026,,
1326,79570,1326,44042,,
1327,79571,1327,44049,,
1328,79572,1328,44050,,
1329,79573,1329,44051,,
1330,79574,1330,44052,,
1331,79575,1331,44053,,
1332,79578,1332,44054,,
1333,79580,1333,44055,,
1334,79581,1334,44106,,
1335,79582,1335,44107,,
1336,79583,1336,44278,,
1337,79584,1337,44317,,
1338,79585,1338,44620,,
1339,79586,1339,44621,,
1340,79588,1340,44622,,
1341,79593,1341,44623,,
1342,79594,1342,44634,,
1343,79596,1343,44635,,
1344,79597,1344,44647,,
1345,79598,1345,44648,,
1346,79600,1346,44649,,
1347,79602,1347,44650,,
1348,79605,1348,44810,,
1349,79606,1349,44924,,
1350,79608,1350,44956,,
1351,79609,1351,44957,,
1352,79610,1352,45304,,
1353,79611,1353,45305,,
1354,79613,1354,45306,,
1355,79614,1355,45307,,
1356,79615,1356,45308,,
1357,79616,1357,45309,,
1358,79617,1358,45317,,
1359,79618,1359,45319,,
1360,79619,1360,45321,,
1361,79620,1361,45335,,
1362,79621,1362,45337,,
1363,79622,1363,45338,,
1364,79623,1364,45339,,
1365,79625,1365,45340,,
1366,79626,1366,45341,,
1367,79627,1367,45420,,
1368,79632,1368,45429,,
1369,79638,1369,45432,,
1370,79661,1370,45435,,
1371,79662,1371,45437,,
1372,79663,1372,45440,,
1373,79664,1373,45441,,
1374,79665,1374,45446,,
1375,79666,1375,45448,,
1376,79667,1376,45451,,
1377,79668,1377,45453,,
1378,79669,1378,45458,,
1379,79670,1379,45474,,
1380,79671,1380,45476,,
1381,79672,1381,45478,,
1382,79673,1382,45496,,
1383,79674,1383,45497,,
1384,79675,1384,45565,,
1385,79676,1385,45576,,
1386,79677,1386,45577,,
1387,79678,1387,45578,,
1388,79679,1388,45579,,
1389,79680,1389,45580,,
1390,79681,1390,45581,,
1391,79682,1391,45597,,
1392,79683,1392,45598,,
1393,79684,1393,45626,,
1394,79685,1394,45627,,
1395,79702,1395,45630,,
1396,79705,1396,45631,,
1397,79706,1397,45655,,
1398,79707,1398,45656,,
1399,79708,1399,45657,,
1400,79709,1400,45658,,
1401,79711,1401,45659,,
1402,79712,1402,45660,,
1403,79713,1403,45685,,
1404,79714,1404,45686,,
1405,79715,1405,45698,,
1406,79716,1406,45806,,
1407,79717,1407,45869,,
1408,79718,1408,45924,,
1409,79720,1409,45926,,
1410,79723,1410,45929,,
1411,79725,1411,45934,,
1412,79726,1412,45937,,
1413,79729,1413,46244,,
1414,79735,1414,46245,,
1415,79736,1415,46322,,
1416,79737,1416,46662,,
1417,79738,1417,50936,,
1418,79739,1418,52213,,
1419,79740,1419,52285,,
1420,79741,1420,52387,,
1421,79742,1421,52817,,
1422,79743,1422,53780,,
1423,79744,1423,53783,,
1424,79745,1424,53893,,
1425,79746,1425,53983,,
1426,79747,1426,53987,,
1427,79748,1427,53991,,
1428,79749,1428,53995,,
1429,79750,1429,53999,,
1430,79752,1430,54003,,
1431,79753,1431,54007,,
1432,79759,1432,54011,,
1433,79760,1433,54015,,
1434,79761,1434,54019,,
1435,79762,1435,54027,,
1436,79763,1436,54035,,
1437,79764,1437,54039,,
1438,79765,1438,54043,,
1439,79766,1439,54051,,
1440,79768,1440,54055,,
1441,79769,1441,54063,,
1442,79772,1442,54067,,
1443,79773,1443,54075,,
1444,79774,1444,54079,,
1445,79775,1445,54083,,
1446,79776,1446,54087,,
1447,79777,1447,54091,,
1448,79784,1448,54095,,
1449,79793,1449,54099,,
1450,79795,1450,54103,,
1451,79796,1451,54104,,
1452,79797,1452,54105,,
1453,79801,1453,54106,,
1454,79803,1454,54107,,
1455,79804,1455,54463,,
1456,79805,1456,54466,,
1457,79807,1457,54469,,
1458,79808,1458,54472,,
1459,79809,1459,54475,,
1460,79810,1460,54553,,
1461,79811,1461,54650,,
1462,79812,1462,54651,,
1463,79813,1463,55041,,
1464,79815,1464,56579,,
1465,79816,1465,56580,,
1466,79817,1466,56581,,
1467,79818,1467,56582,,
1468,79819,1468,58690,,
1469,79820,1469,58694,,
1470,79821,1470,59642,,
1471,79822,1471,59643,,
1472,79823,1472,59644,,
1473,79824,1473,59645,,
1474,79825,1474,61103,,
1475,79826,1475,65599,,
1476,79827,1476,65608,,
1477,79828,1477,65613,,
1478,79829,1478,66235,,
1479,79830,1479,66548,,
1480,79831,1480,66549,,
1481,79832,1481,66550,,
1482,79833,1482,66551,,
1483,79835,1483,66552,,
1484,79836,1484,68275,,
1485,79837,1485,68276,,
1486,79838,1486,68278,,
1487,79839,1487,71342,,
1488,79840,1488,71344,,
1489,79841,1489,71770,,
1490,79842,1490,72608,,
1491,79843,1491,73116,,
1492,79844,1492,73117,,
1493,79845,1493,73118,,
1494,79846,1494,73124,,
1495,79847,1495,74873,,
1496,79848,1496,75093,,
1497,79849,1497,75095,,
1498,79850,1498,75101,,
1499,79851,1499,75103,,
1500,79852,1500,75105,,
1501,79853,1501,75113,,
1502,79854,1502,75116,,
1503,79855,1503,75122,,
1504,79856,1504,75177,,
1505,79857,1505,75178,,
1506,79863,1506,75274,,
1507,79864,1507,75300,,
1508,79865,1508,75313,,
1509,79867,1509,75445,,
1510,79884,1510,75596,,
1511,79889,1511,75619,,
1512,79890,1512,75672,,
1513,79893,1513,75673,,
1514,79894,1514,75724,,
1515,79896,1515,76219,,
1516,79900,1516,76220,,
1517,79904,1517,76221,,
1518,79905,1518,76222,,
1519,79906,1519,76223,,
1520,79907,1520,76224,,
1521,79908,1521,76225,,
1522,79909,1522,76226,,
1523,79910,1523,76227,,
1524,79911,1524,76228,,
1525,79912,1525,76229,,
1526,79914,1526,76230,,
1527,79915,1527,76231,,
1528,79917,1528,76232,,
1529,79918,1529,76233,,
1530,79957,1530,76234,,
1531,79962,1531,76443,,
1532,79963,1532,76444,,
1533,79964,1533,76854,,
1534,79965,1534,76855,,
1535,79966,1535,76856,,
1536,79967,1536,76857,,
1537,79968,1537,77043,,
1538,79969,1538,77045,,
1539,79970,1539,77047,,
1540,79971,1540,77200,,
1541,79972,1541,77605,,
1542,79973,1542,77654,,
1543,79974,1543,77658,,
1544,79975,1544,77659,,
1545,79976,1545,77694,,
1546,79977,1546,77696,,
1547,79978,1547,77697,,
1548,79979,1548,77698,,
1549,79980,1549,77699,,
1550,79981,1550,77700,,
1551,79982,1551,78848,,
1552,79983,1552,81097,,
1553,79984,1553,81101,,
1554,79985,1554,81102,,
1555,79986,1555,81103,,
1556,79987,1556,81104,,
1557,79988,1557,81105,,
1558,79989,1558,81106,,
1559,79990,1559,81107,,
1560,79991,1560,81108,,
1561,79992,1561,81109,,
1562,79993,1562,81110,,
1563,79994,1563,81111,,
1564,79997,1564,81112,,
1565,79998,1565,81113,,
1566,79999,1566,81115,,
1567,80000,1567,81116,,
1568,80001,1568,81117,,
1569,80002,1569,81182,,
1570,80003,1570,81233,,
1571,80004,1571,81234,,
1572,80005,1572,82858,,
1573,80006,1573,82859,,
1574,80007,1574,82889,,
1575,80008,1575,82890,,
1576,80009,1576,82891,,
1577,80010,1577,82892,,
1578,80011,1578,82928,,
1579,80013,1579,82929,,
1580,80014,1580,83126,,
1581,80015,1581,83127,,
1582,80016,1582,83128,,
1583,80017,1583,83130,,
1584,80018,1584,83289,,
1585,80019,1585,83290,,
1586,80020,1586,83291,,
1587,80021,1587,83292,,
1588,80022,1588,83530,,
1589,80023,1589,83602,,
1590,80024,1590,83607,,
1591,80026,1591,83624,,
1592,80027,1592,83637,,
1593,80028,1593,83640,,
1594,80029,1594,83648,,
1595,80030,1595,83650,,
1596,80031,1596,83655,,
1597,80032,1597,83660,,
1598,80033,1598,83687,,
1599,80034,1599,83689,,
1600,80035,1600,83691,,
1601,80036,1601,83693,,
1602,80038,1602,83695,,
1603,80039,1603,83700,,
1604,80040,1604,83705,,
1605,80041,1605,83707,,
1606,80042,1606,83711,,
1607,80043,1607,83713,,
1608,80044,1608,83715,,
1609,80045,1609,83719,,
1610,80046,1610,83721,,
1611,80047,1611,83723,,
1612,80048,1612,83725,,
1613,80050,1613,83727,,
1614,80051,1614,83730,,
1615,80053,1615,83738,,
1616,80054,1616,83744,,
1617,80055,1617,83747,,
1618,80056,1618,83750,,
1619,80057,1619,83753,,
1620,80058,1620,83756,,
1621,80059,1621,83759,,
1622,80060,1622,83762,,
1623,80061,1623,83765,,
1624,80062,1624,83780,,
1625,80064,1625,83783,,
1626,80065,1626,83786,,
1627,80066,1627,83796,,
1628,80067,1628,83799,,
1629,80068,1629,83803,,
1630,80069,1630,83806,,
1631,80070,1631,83809,,
1632,80071,1632,83812,,
1633,80072,1633,83815,,
1634,80073,1634,83978,,
1635,80074,1635,84130,,
1636,80075,1636,84135,,
1637,80076,1637,84175,,
1638,80078,1638,84180,,
1639,80079,1639,84185,,
1640,80080,1640,84186,,
1641,80081,1641,84187,,
1642,80082,1642,84388,,
1643,80083,1643,84389,,
1644,80084,1644,84390,,
1645,80085,1645,84391,,
1646,80087,1646,84397,,
1647,80090,1647,84398,,
1648,80097,1648,84399,,
1649,80098,1649,84400,,
1650,80099,1650,84455,,
1651,80100,1651,84456,,
1652,80101,1652,84457,,
1653,80102,1653,84458,,
1654,80103,1654,84459,,
1655,80104,1655,84460,,
1656,80105,1656,84518,,
1657,80106,1657,84521,,
1658,80108,1658,84523,,
1659,80109,1659,84525,,
1660,80110,1660,84527,,
1661,80111,1661,84557,,
1662,80114,1662,84560,,
1663,80115,1663,84561,,
1664,80116,1664,84562,,
1665,80117,1665,84563,,
1666,80118,1666,84568,,
1667,80119,1667,84569,,
1668,80120,1668,84570,,
1669,80121,1669,84571,,
1670,80123,1670,84609,,
1671,80124,1671,84610,,
1672,80125,1672,84611,,
1673,80126,1673,84739,,
1674,80127,1674,84740,,
1675,80128,1675,84741,,
1676,80129,1676,84879,,
1677,80130,1677,84880,,
1678,80132,1678,84881,,
1679,80133,1679,84889,,
1680,80134,1680,84890,,
1681,80135,1681,84891,,
1682,80136,1682,84892,,
1683,80137,1683,84893,,
1684,80138,1684,84894,,
1685,80139,1685,84895,,
1686,80140,1686,84896,,
1687,80143,1687,84897,,
1688,80144,1688,84898,,
1689,80145,1689,84909,,
1690,80146,1690,84910,,
1691,80147,1691,84911,,
1692,80148,1692,84912,,
1693,80149,1693,84931,,
1694,80150,1694,84932,,
1695,80151,1695,84979,,
1696,80153,1696,84980,,
1697,80157,1697,85089,,
1698,80159,1698,85090,,
1699,80160,1699,85091,,
1700,80161,1700,85094,,
1701,80162,1701,85095,,
1702,80163,1702,85096,,
1703,80164,1703,85097,,
1704,80169,1704,85100,,
1705,80171,1705,85101,,
1706,80172,1706,85102,,
1707,80173,1707,85104,,
1708,80174,1708,85105,,
1709,80175,1709,85106,,
1710,80176,1710,85107,,
1711,80177,1711,85110,,
1712,80179,1712,85111,,
1713,80181,1713,85112,,
1714,80182,1714,85113,,
1715,80184,1715,85248,,
1716,80185,1716,85249,,
1717,80186,1717,85260,,
1718,80187,1718,85261,,
1719,80188,1719,85262,,
1720,80189,1720,85263,,
1721,80190,1721,85648,,
1722,80191,1722,85650,,
1723,80192,1723,85668,,
1724,80193,1724,85669,,
1725,80194,1725,85670,,
1726,80195,1726,85694,,
1727,80196,1727,85695,,
1728,80197,1728,85696,,
1729,80198,1729,85697,,
1730,80199,1730,85698,,
1731,80200,1731,85699,,
1732,80201,1732,85700,,
1733,80202,1733,85711,,
1734,80203,1734,85712,,
1735,80204,1735,85713,,
1736,80205,1736,85793,,
1737,80210,1737,85794,,
1738,80213,1738,85810,,
1739,80216,1739,85811,,
1740,80218,1740,85813,,
1741,80219,1741,85815,,
1742,80221,1742,85925,,
1743,80223,1743,85926,,
1744,80224,1744,85976,,
1745,80225,1745,86045,,
1746,80226,1746,86046,,
1747,80227,1747,86240,,
1748,80228,1748,86241,,
1749,80229,1749,86242,,
1750,80230,1750,86250,,
1751,80231,1751,86251,,
1752,80233,1752,86252,,
1753,80234,1753,86253,,
1754,80235,1754,86259,,
1755,80237,1755,86260,,
1756,80238,1756,86261,,
1757,80239,1757,86311,,
1758,80240,1758,86312,,
1759,80241,1759,86313,,
1760,80242,1760,86314,,
1761,80243,1761,86315,,
1762,80244,1762,86332,,
1763,80245,1763,86333,,
1764,80246,1764,86334,,
1765,80247,1765,86440,,
1766,80248,1766,86442,,
1767,80249,1767,86528,,
1768,80250,1768,86530,,
1769,80251,1769,86572,,
1770,80252,1770,86573,,
1771,80254,1771,86574,,
1772,80255,1772,86575,,
1773,80256,1773,86576,,
1774,80257,1774,86622,,
1775,80258,1775,86623,,
1776,80263,1776,86624,,
1777,80264,1777,86742,,
1778,80265,1778,86744,,
1779,80266,1779,86773,,
1780,80267,1780,86777,,
1781,80268,1781,86784,,
1782,80269,1782,86795,,
1783,80271,1783,86796,,
1784,80272,1784,86797,,
1785,80273,1785,86876,,
1786,80274,1786,86885,,
1787,80275,1787,86900,,
1788,80276,1788,86901,,
1789,80277,1789,86902,,
1790,80278,1790,86910,,
1791,80280,1791,86911,,
1792,80283,1792,86912,,
1793,80285,1793,87023,,
1794,80286,1794,87024,,
1795,80292,1795,87025,,
1796,80294,1796,87026,,
1797,80295,1797,87027,,
1798,80296,1798,87028,,
1799,80297,1799,87034,,
1800,80298,1800,87035,,
1801,80299,1801,87036,,
1802,80300,1802,87037,,
1803,80306,1803,87041,,
1804,80307,1804,87044,,
1805,80308,1805,87045,,
1806,80309,1806,87046,,
1807,80338,1807,87076,,
1808,80339,1808,87077,,
1809,80340,1809,87146,,
1810,80341,1810,87147,,
1811,80342,1811,87148,,
1812,80343,1812,87420,,
1813,80344,1813,87421,,
1814,80345,1814,87422,,
1815,80346,1815,87423,,
1816,80347,1816,87424,,
1817,80350,1817,87442,,
1818,80352,1818,87443,,
1819,80357,1819,87444,,
1820,80358,1820,87449,,
1821,80369,1821,87492,,
1822,80370,1822,87494,,
1823,80371,1823,87572,,
1824,80374,1824,87573,,
1825,80376,1825,87602,,
1826,80377,1826,87603,,
1827,80383,1827,87604,,
1828,80384,1828,87663,,
1829,80393,1829,87664,,
1830,80395,1830,87665,,
1831,80398,1831,87673,,
1832,80399,1832,87674,,
1833,80409,1833,87675,,
1834,80415,1834,87676,,
1835,80418,1835,87693,,
1836,80425,1836,87733,,
1837,80432,1837,87734,,
1838,80434,1838,87735,,
1839,80435,1839,87743,,
1840,80439,1840,87744,,
1841,80449,1841,87745,,
1842,80480,1842,87813,,
1843,80481,1843,87814,,
1844,80482,1844,87833,,
1845,80483,1845,87834,,
1846,80486,1846,87835,,
1847,80487,1847,87899,,
1848,80488,1848,87900,,
1849,80489,1849,87909,,
1850,80490,1850,87910,,
1851,80491,1851,87911,,
1852,80492,1852,87919,,
1853,80495,1853,87920,,
1854,80498,1854,87921,,
1855,80506,1855,88083,,
1856,80548,1856,88099,,
1857,80549,1857,88100,,
1858,80551,1858,88109,,
1859,80554,1859,88110,,
1860,80555,1860,88111,,
1861,80556,1861,88198,,
1862,80557,1862,88288,,
1863,80558,1863,88289,,
1864,80559,1864,88290,,
1865,80562,1865,88291,,
1866,80566,1866,88308,,
1867,80584,1867,88309,,
1868,80610,1868,88310,,
1869,80611,1869,88328,,
1870,80612,1870,88329,,
1871,80613,1871,88338,,
1872,80614,1872,88339,,
1873,80615,1873,88348,,
1874,80617,1874,88349,,
1875,80618,1875,88359,,
1876,80619,1876,88360,,
1877,80621,1877,88532,,
1878,80622,1878,88540,,
1879,80623,1879,88596,,
1880,80624,1880,88601,,
1881,80625,1881,88602,,
1882,80626,1882,88603,,
1883,80627,1883,88604,,
1884,80628,1884,88659,,
1885,80629,1885,88713,,
1886,80630,1886,88726,,
1887,80631,1887,88747,,
1888,80632,1888,88760,,
1889,80633,1889,88761,,
1890,80649,1890,88762,,
1891,80650,1891,88764,,
1892,80651,1892,88862,,
1893,80668,1893,88863,,
1894,80669,1894,88864,,
1895,80670,1895,88885,,
1896,80671,1896,88886,,
1897,80672,1897,88905,,
1898,80675,1898,88906,,
1899,80676,1899,88915,,
1900,80677,1900,88916,,
1901,80678,1901,88917,,
1902,80680,1902,88925,,
1903,80681,1903,88926,,
1904,80682,1904,88935,,
1905,80683,1905,88937,,
1906,80684,1906,88945,,
1907,80685,1907,88946,,
1908,80686,1908,88955,,
1909,80687,1909,88956,,
1910,80688,1910,88957,,
1911,80689,1911,88971,,
1912,80690,1912,89034,,
1913,80691,1913,89065,,
1914,80692,1914,89066,,
1915,80693,1915,89068,,
1916,80694,1916,89070,,
1917,80696,1917,89098,,
1918,80697,1918,89099,,
1919,80698,1919,89108,,
1920,80699,1920,89109,,
1921,80700,1921,89110,,
1922,80701,1922,89125,,
1923,80702,1923,89128,,
1924,80704,1924,89129,,
1925,80705,1925,89148,,
1926,80706,1926,89150,,
1927,80707,1927,89273,,
1928,80708,1928,89274,,
1929,80709,1929,89275,,
1930,80710,1930,89293,,
1931,80712,1931,89340,,
1932,80713,1932,89341,,
1933,80714,1933,89342,,
1934,80715,1934,89343,,
1935,80717,1935,89344,,
1936,80719,1936,89345,,
1937,80720,1937,89442,,
1938,80723,1938,89443,,
1939,80724,1939,89444,,
1940,80725,1940,89451,,
1941,80726,1941,89453,,
1942,80727,1942,89472,,
1943,80728,1943,89473,,
1944,80729,1944,89474,,
1945,80730,1945,89515,,
1946,80731,1946,89551,,
1947,80732,1947,89553,,
1948,80733,1948,89701,,
1949,80734,1949,89702,,
1950,80735,1950,89703,,
1951,80736,1951,89711,,
1952,80737,1952,89712,,
1953,80738,1953,89752,,
1954,80739,1954,89753,,
1955,80740,1955,89762,,
1956,80742,1956,89763,,
1957,80743,1957,89811,,
1958,80744,1958,89812,,
1959,80745,1959,89813,,
1960,80746,1960,89821,,
1961,80747,1961,89822,,
1962,80748,1962,89823,,
1963,80749,1963,89824,,
1964,80750,1964,89825,,
1965,80751,1965,89826,,
1966,80752,1966,89827,,
1967,80753,1967,89828,,
1968,80754,1968,89829,,
1969,80755,1969,89830,,
1970,80756,1970,89849,,
1971,80757,1971,89861,,
1972,80758,1972,89862,,
1973,80759,1973,89863,,
1974,80760,1974,89921,,
1975,80761,1975,89922,,
1976,80762,1976,89931,,
1977,80763,1977,89932,,
1978,80771,1978,89933,,
1979,80783,1979,89941,,
1980,80787,1980,89961,,
1981,80793,1981,89962,,
1982,80794,1982,89963,,
1983,80795,1983,89971,,
1984,80797,1984,89974,,
1985,80798,1985,89977,,
1986,80799,1986,89980,,
1987,80800,1987,89983,,
1988,80801,1988,90162,,
1989,80802,1989,90163,,
1990,80803,1990,90164,,
1991,80804,1991,90171,,
1992,80805,1992,90172,,
1993,80806,1993,90181,,
1994,80807,1994,90182,,
1995,80808,1995,90183,,
1996,80810,1996,90191,,
1997,80811,1997,90192,,
1998,80813,1998,90193,,
1999,80814,1999,90231,,
2000,80815,2000,90232,,
2001,80816,2001,90233,,
2002,80817,2002,90248,,
2003,80818,2003,90286,,
2004,80819,2004,90311,,
2005,80820,2005,90314,,
2006,80821,2006,90317,,
2007,80822,2007,90320,,
2008,80823,2008,90323,,
2009,80824,2009,90341,,
2010,80825,2010,90344,,
2011,80826,2011,90658,,
2012,80828,2012,91067,,
2013,80829,2013,91137,,
2014,80830,2014,91167,,
2015,80831,2015,91176,,
2016,80838,2016,91177,,
2017,80839,2017,91178,,
2018,80840,2018,91216,,
2019,80841,2019,91217,,
2020,80842,2020,91218,,
2021,80844,2021,91227,,
2022,80845,2022,91246,,
2023,80846,2023,91247,,
2024,80847,2024,91248,,
2025,80848,2025,91256,,
2026,80849,2026,91257,,
2027,80850,2027,91317,,
2028,80851,2028,91346,,
2029,80853,2029,91348,,
2030,80855,2030,91356,,
2031,80856,2031,91358,,
2032,80857,2032,91376,,
2033,80864,2033,91377,,
2034,80867,2034,91378,,
2035,80870,2035,91396,,
2036,80872,2036,91397,,
2037,80873,2037,91398,,
2038,80874,2038,92356,,
2039,80875,2039,92357,,
2040,80877,2040,92358,,
2041,80878,2041,92359,,
2042,80879,2042,92367,,
2043,80880,2043,93622,,
2044,80881,2044,93623,,
2045,80882,2045,93624,,
2046,80883,2046,93671,,
2047,80884,2047,93672,,
2048,80885,2048,93751,,
2049,80888,2049,93752,,
2050,80889,2050,93753,,
2051,80890,2051,93754,,
2052,80891,2052,93761,,
2053,80892,2053,93762,,
2054,80893,2054,93763,,
2055,80894,2055,93764,,
2056,80895,2056,93941,,
2057,80896,2057,93942,,
2058,80903,2058,93943,,
2059,80904,2059,93944,,
2060,80906,2060,94606,,
2061,80910,2061,94613,,
2062,80911,2062,94648,,
2063,80912,2063,94649,,
2064,80913,2064,94752,,
2065,80914,2065,94775,,
2066,80915,2066,94792,,
2067,80916,2067,94793,,
2068,80917,2068,94795,,
2069,80918,2069,94865,,
2070,80919,2070,94866,,
2071,80920,2071,94867,,
2072,80922,2072,94868,,
2073,80923,2073,94881,,
2074,80924,2074,94882,,
2075,80925,2075,94885,,
2076,80928,2076,94886,,
2077,80941,2077,94887,,
2078,80942,2078,94958,,
2079,80943,2079,94959,,
2080,80944,2080,94960,,
2081,80945,2081,94977,,
2082,80946,2082,94978,,
2083,80948,2083,94979,,
2084,80949,2084,94997,,
2085,80950,2085,97216,,
2086,80953,2086,97355,,
2087,80954,2087,97383,,
2088,80955,2088,97394,,
2089,80956,2089,97772,,
2090,80957,2090,97776,,
2091,80958,2091,97780,,
2092,80959,2092,97784,,
2093,80962,2093,97788,,
2094,80963,2094,98537,,
2095,80981,2095,98538,,
2096,80982,2096,98539,,
2097,80984,2097,98542,,
2098,80986,2098,98543,,
2099,80987,2099,98570,,
2100,80988,2100,98571,,
2101,80989,2101,98654,,
2102,80991,2102,98655,,
2103,80992,2103,98835,,
2104,80994,2104,98836,,
2105,80996,2105,98837,,
2106,80997,2106,98838,,
2107,81001,2107,98841,,
2108,81017,2108,98844,,
2109,81018,2109,98860,,
2110,81020,2110,98862,,
2111,81024,2111,98863,,
2112,81025,2112,98868,,
2113,81026,2113,98869,,
2114,81028,2114,98870,,
2115,81029,2115,98871,,
2116,81030,2116,98874,,
2117,81039,2117,98875,,
2118,81040,2118,98876,,
2119,81042,2119,98877,,
2120,81043,2120,98878,,
2121,81044,2121,98879,,
2122,81046,2122,98909,,
2123,81048,2123,98910,,
2124,81049,2124,98911,,
2125,81050,2125,98912,,
2126,81053,2126,102067,,
